Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
29.70,2967.553,891.90,-173.4762,84.56, -,8.848697
29.75,2943.346,892.70,-173.3333,84.56, -,8.848697
29.80,2931.25,893.10,-155.9048,84.56, -,8.848697
29.85,2928.226,893.20,-132.7143,84.56, -,8.848697
29.90,2931.25,893.10,-112.5238,84.56, -,8.848697
29.95,2940.322,892.80,-80.80952,84.56, -,8.848697
30.00,2943.346,892.70,-57.76191,84.56, -,8.848697
30.05,2937.297,892.90,-52,84.56, -,8.848697
30.10,2931.25,893.10,-54.85714,84.56, -,8.848697
30.15,2955.448,892.30,-43.33333,84.56, -,8.848697
30.20,3016.021,890.30,2.809524,84.56, -,8.848697
30.25,3064.557,888.70,40.38095,84.56, -,8.848697
30.30,3040.28,889.50,11.47619,84.56, -,8.848697
30.35,2979.664,891.50,-60.66667,84.56, -,8.848697
30.40,2991.779,891.10,-78.04762,84.56, -,8.848697
30.45,2943.346,892.70,-135.7619,84.56, -,8.848697
30.50,2873.849,895.00,-187.4762,84.56, -,8.848697
30.55,2849.71,895.80,-190.2381,84.2, -,8.848697
30.60,2846.693,895.90,-175.7619,84.2, -,8.848697
30.65,2849.71,895.80,-149.8095,84.2, -,8.848697
30.70,2858.76,895.50,-121,84.2, -,8.848697
30.75,2849.71,895.80,-112.3333,84.2, -,8.848697
30.80,2831.616,896.40,-106.5238,84.2, -,8.848697
30.85,2819.561,896.80,-106.4762,84.2, -,8.848697
30.90,2810.522,897.10,-112.2381,84.2, -,8.848697
30.95,2801.483,897.40,-123.7143,84.2, -,8.848697
31.00,2792.449,897.70,-140.9524,84.2, -,8.848697
31.05,2792.449,897.70,-143.8095,84.2, -,8.848697
31.10,2798.472,897.50,-132.3333,84.2, -,8.848697
31.15,2813.534,897.00,-112.2381,84.2, -,8.848697
31.20,2828.603,896.50,-120.9524,84.2, -,8.848697
31.25,2837.647,896.20,-170,84.2, -,8.848697
31.30,2813.534,897.00,-239.1905,84.2, -,8.848697
31.35,2795.462,897.60,-233.2381,84.2, -,8.848697
31.40,2777.397,898.20,-192.7143,84.2, -,8.848697
31.45,2741.299,899.40,-238.619,84.2, -,8.848697
31.50,2726.27,899.90,-206.8095,84.2, -,8.829249
31.55,2798.472,897.50,-71.85714,84.2, -,8.829249
31.60,2837.647,896.20,-11.57143,84.2, -,8.829249
31.65,2822.574,896.70,-23.04762,84.2, -,8.829249
31.70,2831.616,896.40,-17.28572,84.2, -,8.829249
31.75,2816.547,896.90,-40.23809,84.2, -,8.829249
31.80,2813.534,897.00,-34.47619,84.2, -,8.829249
31.85,2825.589,896.60,-5.761905,84.2, -,8.829249
31.90,2816.547,896.90,-2.904762,84.2, -,8.829249
31.95,2786.427,897.90,-22.95238,84.2, -,8.829249
32.00,2753.328,899.00,-45.85714,84.2, -,8.829249
32.05,2729.276,899.80,-60.14286,84.2, -,8.829249
32.10,2717.256,900.20,-71.57143,84.2, -,8.829249
32.15,2705.242,900.60,-88.71429,84.2, -,8.829249
32.20,2696.232,900.90,-111.619,84.2, -,8.829249
32.25,2693.23,901.00,-128.8095,84.2, -,8.829249
32.30,2702.237,900.70,-128.8571,84.2, -,8.829249
32.35,2702.237,900.70,-105.9048,84.2, -,8.829249
32.40,2699.235,900.80,-91.57143,84.2, -,8.829249
32.45,2699.235,900.80,-74.38095,84.2, -,8.829249
32.50,2690.229,901.10,-48.57143,84.2, -,8.829249
32.55,2669.221,901.80,-54.23809,84.38, -,8.829249
32.60,2648.227,902.50,-143,84.38, -,8.829249
32.65,2630.244,903.10,-197.4286,84.38, -,8.829249
32.70,2621.254,903.40,-191.6667,84.38, -,8.829249
32.75,2621.254,903.40,-200.2857,84.38, -,8.829249
32.80,2621.254,903.40,-185.9524,84.38, -,8.829249
32.85,2627.247,903.20,-177.381,84.38, -,8.829249
32.90,2636.236,902.90,-180.2857,84.38, -,8.829249
32.95,2648.227,902.50,-160.2381,84.38, -,8.829249
33.00,2666.22,901.90,-114.4286,84.38, -,8.829249
33.05,2687.226,901.20,-62.90476,84.38, -,8.829249
33.10,2678.222,901.50,-48.57143,84.38, -,8.829249
33.15,2639.235,902.80,-74.28571,84.38, -,8.829249
33.20,2621.254,903.40,-80,84.38, -,8.829249
33.25,2618.259,903.50,-74.28571,84.38, -,8.829249
33.30,2603.285,904.00,-85.66666,84.38, -,8.829249
33.35,2600.292,904.10,-97.09524,84.38, -,8.829249
33.40,2651.225,902.40,-48.57143,84.38, -,8.829249
33.45,2672.221,901.70,-25.71428,84.38, -,8.829249
33.50,2741.299,899.40,40.09524,84.2, -,8.848697
33.55,2804.497,897.30,108.8571,84.2, -,8.848697
33.60,2750.321,899.10,77.2381,84.2, -,8.848697
33.65,2642.231,902.70,-5.714286,84.2, -,8.848697
33.70,2576.348,904.90,-51.33333,84.2, -,8.848697
33.75,2546.445,905.90,-71.2381,84.2, -,8.848697
33.80,2543.456,906.00,-74.09524,84.2, -,8.848697
33.85,2531.503,906.40,-85.47619,84.2, -,8.848697
33.90,2516.568,906.90,-105.4286,84.2, -,8.848697
33.95,2510.597,907.10,-119.6667,84.2, -,8.848697
34.00,2504.625,907.30,-136.7619,84.2, -,8.848697
34.05,2492.686,907.70,-165.2857,84.2, -,8.848697
34.10,2489.702,907.80,-188.1429,84.2, -,8.848697
34.15,2507.61,907.20,-162.5238,84.2, -,8.848697
34.20,2543.456,906.00,-91.2381,84.2, -,8.848697
34.25,2588.318,904.50,-31.38095,84.2, -,8.848697
34.30,2603.285,904.00,-14.28571,84.2, -,8.848697
34.35,2588.318,904.50,-14.28571,84.2, -,8.848697
34.40,2570.367,905.10,-28.52381,84.2, -,8.848697
34.45,2567.375,905.20,-79.90476,84.2, -,8.848697
34.50,2582.333,904.70,-85.66666,84.2, -,8.848697
34.55,2600.292,904.10,-134.381,84.38, -,8.848697
34.60,2615.265,903.60,-180.3333,84.38, -,8.848697
34.65,2645.23,902.60,-100.1905,84.38, -,8.848697
34.70,2666.22,901.90,22.76191,84.38, -,8.848697
34.75,2672.221,901.70,91.2381,84.38, -,8.848697
34.80,2672.221,901.70,119.7143,84.38, -,8.848697
34.85,2654.225,902.30,105.4286,84.38, -,8.848697
34.90,2624.251,903.30,88.28571,84.38, -,8.848697
34.95,2582.333,904.70,62.61905,84.38, -,8.848697
35.00,2552.424,905.70,39.80952,84.38, -,8.848697
35.05,2525.529,906.60,19.85714,84.38, -,8.848697
35.10,2495.671,907.60,2.809524,84.38, -,8.848697
35.15,2474.786,908.30,-14.2381,84.38, -,8.848697
35.20,2453.913,909.00,-51.14286,84.38, -,8.848697
35.25,2439.013,909.50,-99.47619,84.38, -,8.848697
35.30,2427.096,909.90,-153.5238,84.38, -,8.848697
35.35,2418.163,910.20,-176.2857,84.38, -,8.848697
35.40,2412.208,910.40,-167.7143,84.38, -,8.848697
35.45,2409.231,910.50,-153.4762,84.38, -,8.848697
35.50,2403.278,910.70,-156.2857,84.2, -,8.848697
35.55,2406.255,910.60,-167.6667,84.2, -,8.848697
35.60,2412.208,910.40,-179.0952,84.2, -,8.848697
35.65,2427.096,909.90,-179.1429,84.2, -,8.848697
35.70,2444.972,909.30,-190.619,84.2, -,8.848697
35.75,2474.786,908.30,-182.2381,84.2, -,8.848697
35.80,2516.568,906.90,-148.1429,84.2, -,8.848697
35.85,2564.385,905.30,-102.619,84.2, -,8.848697
35.90,2585.326,904.60,-65.52381,84.2, -,8.848697
35.95,2579.341,904.80,-42.71429,84.2, -,8.848697
36.00,2567.375,905.20,-14.19048,84.2, -,8.848697
36.05,2549.435,905.80,-2.809524,84.2, -,8.848697
36.10,2537.479,906.20,11.42857,84.2, -,8.848697
36.15,2534.492,906.30,37,84.2, -,8.848697
36.20,2531.503,906.40,54.04762,84.2, -,8.848697
36.25,2525.529,906.60,68.2381,84.2, -,8.848697
36.30,2507.61,907.20,65.38095,84.2, -,8.848697
36.35,2474.786,908.30,45.47619,84.2, -,8.848697
36.40,2439.013,909.50,19.95238,84.2, -,8.848697
36.45,2397.325,910.90,-14.09524,84.2, -,8.848697
36.50,2355.692,912.30,-50.90476,84.2, -,8.848697
36.55,2320.046,913.50,-79.19048,84.2, -,8.829249
36.60,2284.438,914.70,-115.9524,84.2, -,8.829249
36.65,2251.832,915.80,-152.6667,84.2, -,8.829249
36.70,2231.098,916.50,-186.619,84.2, -,8.829249
36.75,2219.255,916.90,-214.9524,84.2, -,8.829249
36.80,2219.255,916.90,-243.3333,84.2, -,8.829249
36.85,2231.098,916.50,-271.8571,84.2, -,8.829249
36.90,2239.981,916.20,-308.9048,84.2, -,8.829249
36.95,2245.906,916.00,-323.2381,84.2, -,8.829249
37.00,2239.981,916.20,-323.1429,84.2, -,8.829249
37.05,2239.981,916.20,-311.7619,84.2, -,8.829249
37.10,2239.981,916.20,-294.6667,84.2, -,8.829249
37.15,2234.058,916.40,-288.9048,84.2, -,8.829249
37.20,2219.255,916.90,-300.1429,84.2, -,8.829249
37.25,2213.337,917.10,-302.9048,84.2, -,8.829249
37.30,2207.418,917.30,-302.8571,84.2, -,8.829249
37.35,2195.584,917.70,-297.0952,84.2, -,8.829249
37.40,2189.668,917.90,-271.4762,84.2, -,8.829249
37.45,2183.756,918.10,-243.0476,84.2, -,8.829249
37.50,2174.885,918.40,-211.7619,84.2, -,8.848697
37.55,2160.108,918.90,-186.1905,84.2, -,8.848697
37.60,2154.2,919.10,-157.8571,84.2, -,8.848697
37.65,2157.154,919.00,-121.1429,84.2, -,8.848697
37.70,2168.975,918.60,-78.85714,84.2, -,8.848697
37.75,2177.842,918.30,-50.66667,84.2, -,8.848697
37.80,2186.712,918.00,-30.95238,84.2, -,8.848697
37.85,2201.501,917.50,-16.85714,84.2, -,8.848697
37.90,2198.543,917.60,-30.95238,84.2, -,8.848697
37.95,2186.712,918.00,-50.71429,84.2, -,8.848697
38.00,2183.756,918.10,-59.14286,84.2, -,8.848697
38.05,2171.93,918.50,-64.80952,84.2, -,8.848697
38.10,2177.842,918.30,-59.19048,84.2, -,8.848697
38.15,2201.501,917.50,-36.66667,84.2, -,8.848697
38.20,2228.137,916.60,-5.666667,84.2, -,8.848697
38.25,2254.794,915.70,33.80952,84.2, -,8.848697
38.30,2257.758,915.60,42.23809,84.2, -,8.848697
38.35,2234.058,916.40,25.28572,84.2, -,8.848697
38.40,2198.543,917.60,2.761905,84.2, -,8.848697
38.45,2183.756,918.10,-5.714286,84.2, -,8.848697
38.50,2151.245,919.20,-31.04762,84.2, -,8.848697
38.55,2112.866,920.50,-59.19048,84.2, -,8.829249
38.60,2080.426,921.60,-76,84.2, -,8.829249
38.65,2053.906,922.50,-95.61905,84.2, -,8.829249
38.70,2039.182,923.00,-112.4286,84.2, -,8.829249
38.75,2039.182,923.00,-123.6667,84.2, -,8.829249
38.80,2045.071,922.80,-126.4762,84.2, -,8.829249
38.85,2045.071,922.80,-134.9048,84.2, -,8.829249
38.90,2048.015,922.70,-146.1905,84.2, -,8.829249
38.95,2045.071,922.80,-146.1905,84.2, -,8.829249
39.00,2039.182,923.00,-140.5238,84.2, -,8.829249
39.05,2036.239,923.10,-140.5238,84.2, -,8.829249
39.10,2036.239,923.10,-129.2381,84.2, -,8.829249
39.15,2018.579,923.70,-151.6667,84.2, -,8.829249
39.20,2006.813,924.10,-185.381,84.2, -,8.829249
39.25,2012.695,923.90,-205.1429,84.2, -,8.829249
39.30,2036.239,923.10,-208.0952,84.2, -,8.829249
39.35,2062.743,922.20,-185.6667,84.2, -,8.829249
39.40,2089.27,921.30,-137.8095,84.2, -,8.829249
39.45,2104.016,920.80,-89.95238,84.2, -,8.829249
39.50,2109.916,920.60,-70.2381,84.2, -,8.848697
39.55,2115.816,920.40,-33.66667,84.2, -,8.848697
39.60,2127.622,920.00,14.14286,84.2, -,8.848697
39.65,2163.064,918.80,78.80952,84.2, -,8.848697
39.70,2189.668,917.90,129.381,84.2, -,8.848697
39.75,2225.176,916.70,177.1905,84.2, -,8.848697
39.80,2231.098,916.50,182.8095,84.2, -,8.848697
39.85,2210.377,917.20,157.4762,84.2, -,8.848697
39.90,2145.337,919.40,95.52381,84.2, -,8.848697
39.95,2048.015,922.70,0.04761905,84.2, -,8.848697
40.00,2015.638,923.80,-28,84.2, -,8.848697
40.05,2030.351,923.30,-8.380953,84.2, -,8.848697
40.10,1995.049,924.50,-39.19048,84.2, -,8.848697
40.15,1933.361,926.60,-97.95238,84.2, -,8.848697
40.20,1901.092,927.70,-111.8571,84.2, -,8.848697
40.25,1898.161,927.80,-103.4762,84.2, -,8.848697
40.30,1901.092,927.70,-106.2857,84.2, -,8.848697
40.35,1904.026,927.60,-125.9048,84.2, -,8.848697
40.40,1906.957,927.50,-148.3333,84.2, -,8.848697
40.45,1912.823,927.30,-168.0476,84.2, -,8.848697
40.50,1909.889,927.40,-184.9048,84.2, -,8.848697
40.55,1904.026,927.60,-196.0952,84.2, -,8.887592
40.60,1901.092,927.70,-204.5238,84.2, -,8.887592
40.65,1889.367,928.10,-226.9048,84.2, -,8.887592
40.70,1883.505,928.30,-266.2381,84.2, -,8.887592
40.75,1874.716,928.60,-299.9524,84.2, -,8.887592
40.80,1862.998,929.00,-344.9048,84.2, -,8.887592
40.85,1851.284,929.40,-361.6667,84.2, -,8.887592
40.90,1851.284,929.40,-341.9524,84.2, -,8.887592
40.95,1915.756,927.20,-218.619,84.2, -,8.887592
41.00,1942.167,926.30,-100.8095,84.2, -,8.887592
41.05,1912.823,927.30,-97.90476,84.2, -,8.887592
41.10,1930.426,926.70,-95.14286,84.2, -,8.887592
41.15,1983.29,924.90,-11.19048,84.2, -,8.887592
41.20,2006.813,924.10,69.95238,84.2, -,8.887592
41.25,1986.23,924.80,81.04762,84.2, -,8.887592
41.30,1948.039,926.10,47.47619,84.2, -,8.887592
41.35,1912.823,927.30,11.14286,84.2, -,8.887592
41.40,1898.161,927.80,-5.619048,84.2, -,8.887592
41.45,1892.298,928.00,-14,84.2, -,8.887592
41.50,1906.957,927.50,-5.619048,84.02, -,8.848697
41.55,1918.69,927.10,8.380953,84.02, -,8.848697
41.60,1927.492,926.80,22.33333,84.02, -,8.848697
41.65,1959.784,925.70,55.90476,84.02, -,8.848697
41.70,1992.11,924.60,97.85714,84.02, -,8.848697
41.75,2006.813,924.10,117.4286,84.02, -,8.848697
41.80,1962.723,925.60,83.80952,84.02, -,8.848697
41.85,1871.785,928.70,8.333333,84.02, -,8.848697
41.90,1807.398,930.90,-41.85714,84.02, -,8.848697
41.95,1781.094,931.80,-66.90476,84.02, -,8.848697
42.00,1763.568,932.40,-145,84.02, -,8.848697
42.05,1731.464,933.50,-200.7143,84.02, -,8.848697
42.10,1705.218,934.40,-197.7619,84.02, -,8.848697
42.15,1705.218,934.40,-214.5238,84.02, -,8.848697
42.20,1708.134,934.30,-262.0952,84.02, -,8.848697
42.25,1711.048,934.20,-281.7143,84.02, -,8.848697
42.30,1716.88,934.00,-256.5238,84.02, -,8.848697
42.35,1728.547,933.60,-209.0476,84.02, -,8.848697
42.40,1728.547,933.60,-175.5238,84.02, -,8.848697
42.45,1725.629,933.70,-164.3333,84.02, -,8.848697
42.50,1728.547,933.60,-156,84.02, -,8.848697
42.55,1716.88,934.00,-181.0476,83.84, -,8.848697
42.60,1693.561,934.80,-214.4286,83.84, -,8.848697
42.65,1664.433,935.80,-250.5714,83.84, -,8.848697
42.70,1661.521,935.90,-284.0952,83.84, -,8.848697
42.75,1655.7,936.10,-320.4286,83.84, -,8.848697
42.80,1649.879,936.30,-339.9524,83.84, -,8.848697
42.85,1635.331,936.80,-311.8095,83.84, -,8.848697
42.90,1623.697,937.20,-236.2857,83.84, -,8.848697
42.95,1626.606,937.10,-172.1905,83.84, -,8.848697
43.00,1629.514,937.00,-144.381,83.84, -,8.848697
43.05,1629.514,937.00,-127.6667,83.84, -,8.848697
43.10,1626.606,937.10,-99.85714,83.84, -,8.848697
43.15,1623.697,937.20,-77.61905,83.84, -,8.848697
43.20,1617.881,937.40,-83.14286,83.84, -,8.848697
43.25,1617.881,937.40,-85.90476,83.84, -,8.848697
43.30,1612.068,937.60,-94.19048,83.84, -,8.848697
43.35,1606.254,937.80,-105.2857,83.84, -,8.848697
43.40,1609.16,937.70,-113.619,83.84, -,8.848697
43.45,1635.331,936.80,-88.71429,83.84, -,8.848697
43.50,1684.82,935.10,-38.80952,84.02, -,8.848697
43.55,1684.82,935.10,-41.57143,84.02, -,8.848697
43.60,1644.059,936.50,-69.28571,84.02, -,8.848697
43.65,1632.421,936.90,-58.19048,84.02, -,8.848697
43.70,1632.421,936.90,-30.42857,84.02, -,8.848697
43.75,1617.881,937.40,-41.52381,84.02, -,8.848697
43.80,1591.725,938.30,-60.90476,84.02, -,8.848697
43.85,1565.588,939.20,-80.28571,84.02, -,8.848697
43.90,1548.176,939.80,-83,84.02, -,8.848697
43.95,1527.871,940.50,-91.2381,84.02, -,8.848697
44.00,1516.274,940.90,-105.0476,84.02, -,8.848697
44.05,1501.784,941.40,-121.619,84.02, -,8.848697
44.10,1487.3,941.90,-135.4286,84.02, -,8.848697
44.15,1484.404,942.00,-135.4286,84.02, -,8.848697
44.20,1481.509,942.10,-135.4286,84.02, -,8.848697
44.25,1478.612,942.20,-132.6667,84.02, -,8.848697
44.30,1475.718,942.30,-135.4286,84.02, -,8.848697
44.35,1472.822,942.40,-132.6667,84.02, -,8.848697
44.40,1467.034,942.60,-132.6667,84.02, -,8.848697
44.45,1461.245,942.80,-140.9524,84.02, -,8.848697
44.50,1455.457,943.00,-171.381,84.02, -,8.848697
44.55,1455.457,943.00,-218.5238,83.84, -,8.848697
44.60,1449.67,943.20,-224.0476,83.84, -,8.848697
44.65,1440.993,943.50,-193.5238,83.84, -,8.848697
44.70,1440.993,943.50,-182.4286,83.84, -,8.848697
44.75,1435.209,943.70,-187.9524,83.84, -,8.848697
44.80,1429.425,943.90,-179.619,83.84, -,8.848697
44.85,1423.645,944.10,-160.2381,83.84, -,8.848697
44.90,1412.083,944.50,-146.3333,83.84, -,8.848697
44.95,1406.304,944.70,-135.2857,83.84, -,8.848697
45.00,1403.416,944.80,-118.7143,83.84, -,8.848697
45.05,1400.526,944.90,-110.4286,83.84, -,8.848697
45.10,1400.526,944.90,-96.61905,83.84, -,8.848697
45.15,1400.526,944.90,-82.80952,83.84, -,8.848697
45.20,1403.416,944.80,-77.28571,83.84, -,8.848697
45.25,1406.304,944.70,-71.7619,83.84, -,8.848697
45.30,1414.972,944.40,-60.76191,83.84, -,8.848697
45.35,1438.102,943.60,-35.95238,83.84, -,8.848697
45.40,1469.928,942.50,-2.857143,83.84, -,8.848697
45.45,1513.376,941.00,44.04762,83.84, -,8.848697
45.50,1556.881,939.50,91,83.84, -,8.848697
45.55,1559.782,939.40,99.28571,83.84, -,8.848697
45.60,1577.202,938.80,115.8571,83.84, -,8.848697
45.65,1562.686,939.30,107.5714,83.84, -,8.848697
45.70,1571.395,939.00,124.1429,83.84, -,8.848697
45.75,1588.819,938.40,140.7143,83.84, -,8.848697
45.80,1583.011,938.60,140.7143,83.84, -,8.848697
45.85,1594.63,938.20,157.2857,83.84, -,8.848697
45.90,1612.068,937.60,179.4286,83.84, -,8.848697
45.95,1614.974,937.50,193.1905,83.84, -,8.848697
46.00,1585.915,938.50,171.0476,83.84, -,8.848697
46.05,1527.871,940.50,118.5238,83.84, -,8.848697
46.10,1467.034,942.60,63.33333,83.84, -,8.848697
46.15,1403.416,944.80,2.761905,83.84, -,8.848697
46.20,1365.88,946.10,-33,83.84, -,8.848697
46.25,1351.454,946.60,-49.52381,83.84, -,8.848697
46.30,1351.454,946.60,-52.28571,83.84, -,8.848697
46.35,1357.222,946.40,-55.04762,83.84, -,8.848697
46.40,1342.8,946.90,-90.80952,83.84, -,8.848697
46.45,1322.621,947.60,-140.381,83.84, -,8.848697
46.50,1311.094,948.00,-192.7619,83.84, -,8.848697
46.55,1308.214,948.10,-236.9524,83.84, -,8.829249
46.60,1308.214,948.10,-239.7143,83.84, -,8.829249
46.65,1299.571,948.40,-264.5238,83.84, -,8.829249
46.70,1288.053,948.80,-261.6667,83.84, -,8.829249
46.75,1276.538,949.20,-280.9048,83.84, -,8.829249
46.80,1267.905,949.50,-305.7143,83.84, -,8.829249
46.85,1250.646,950.10,-316.619,83.84, -,8.829249
46.90,1236.269,950.60,-341.381,83.84, -,8.829249
46.95,1224.772,951.00,-368.9524,83.84, -,8.829249
47.00,1216.152,951.30,-379.9048,83.84, -,8.829249
47.05,1213.278,951.40,-354.9524,83.84, -,8.829249
47.10,1210.406,951.50,-302.381,83.84, -,8.829249
47.15,1204.661,951.70,-249.9048,83.84, -,8.829249
47.20,1193.176,952.10,-200.2857,83.84, -,8.829249
47.25,1196.047,952.00,-161.8095,83.84, -,8.829249
47.30,1216.152,951.30,-128.9048,83.84, -,8.829249
47.35,1259.274,949.80,-87.85714,83.84, -,8.829249
47.40,1299.571,948.40,-54.95238,83.84, -,8.829249
47.45,1342.8,946.90,-0.04761905,83.84, -,8.829249
47.50,1357.222,946.40,32.90476,83.66, -,8.848697
47.55,1391.861,945.20,76.90476,83.66, -,8.848697
47.60,1394.75,945.10,82.42857,83.66, -,8.848697
47.65,1397.638,945.00,85.19048,83.66, -,8.848697
47.70,1388.974,945.30,85.19048,83.66, -,8.848697
47.75,1377.424,945.70,85.14286,83.66, -,8.848697
47.80,1342.8,946.90,63.14286,83.66, -,8.848697
47.85,1285.173,948.90,16.47619,83.66, -,8.848697
47.90,1233.394,950.70,-16.42857,83.66, -,8.848697
47.95,1178.824,952.60,-54.66667,83.66, -,8.848697
48.00,1147.27,953.70,-73.7619,83.66, -,8.848697
48.05,1135.804,954.10,-76.47619,83.66, -,8.848697
48.10,1127.205,954.40,-81.95238,83.66, -,8.848697
48.15,1115.746,954.80,-90.14286,83.66, -,8.848697
48.20,1104.29,955.20,-95.57143,83.66, -,8.848697
48.25,1101.427,955.30,-87.33334,83.66, -,8.848697
48.30,1095.701,955.50,-95.52381,83.66, -,8.848697
48.35,1089.975,955.70,-120.1429,83.66, -,8.848697
48.40,1089.975,955.70,-161.1905,83.66, -,8.848697
48.45,1095.701,955.50,-194.0952,83.66, -,8.848697
48.50,1118.61,954.70,-213.4762,83.66, -,8.848697
48.55,1147.27,953.70,-199.9048,83.66, -,8.829249
48.60,1150.138,953.60,-230.1905,83.66, -,8.829249
48.65,1150.138,953.60,-232.9524,83.66, -,8.829249
48.70,1144.403,953.80,-241.1905,83.66, -,8.829249
48.75,1121.476,954.60,-254.8095,83.66, -,8.829249
48.80,1095.701,955.50,-268.381,83.66, -,8.829249
48.85,1069.945,956.40,-259.9524,83.66, -,8.829249
48.90,1052.786,957.00,-221.381,83.66, -,8.829249
48.95,1038.494,957.50,-185.6667,83.66, -,8.829249
49.00,1021.351,958.10,-150.0476,83.66, -,8.829249
49.05,1009.927,958.50,-130.8571,83.66, -,8.829249
49.10,1001.362,958.80,-128.0952,83.66, -,8.829249
49.15,995.6521,959.00,-125.3333,83.66, -,8.829249
49.20,995.6521,959.00,-114.4286,83.66, -,8.829249
49.25,995.6521,959.00,-103.5238,83.66, -,8.829249
49.30,998.5059,958.90,-98.09524,83.66, -,8.829249
49.35,998.5059,958.90,-92.61905,83.66, -,8.829249
49.40,995.6521,959.00,-89.85714,83.66, -,8.829249
49.45,992.7986,959.10,-92.57143,83.66, -,8.829249
49.50,989.9436,959.20,-100.7619,83.66, -,8.751458
49.55,987.0906,959.30,-125.2857,83.66, -,8.751458
49.60,984.2361,959.40,-155.2857,83.66, -,8.751458
49.65,975.6775,959.70,-166.1429,83.66, -,8.751458
49.70,969.9724,959.90,-171.5714,83.66, -,8.751458
49.75,961.4174,960.20,-174.2381,83.66, -,8.751458
49.80,955.7147,960.40,-157.8095,83.66, -,8.751458
49.85,950.0147,960.60,-138.6667,83.66, -,8.751458
49.90,944.314,960.80,-119.5714,83.66, -,8.751458
49.95,938.6141,961.00,-108.6667,83.66, -,8.751458
50.00,932.9153,961.20,-100.4762,83.66, -,8.751458
50.05,927.2174,961.40,-89.57143,83.66, -,8.751458
50.10,921.5222,961.60,-84.14286,83.66, -,8.751458
50.15,912.9777,961.90,-84.14286,83.66, -,8.751458
50.20,910.1312,962.00,-81.42857,83.66, -,8.751458
50.25,921.5222,961.60,-70.57143,83.66, -,8.751458
50.30,927.2174,961.40,-65.14286,83.66, -,8.751458
50.35,932.9153,961.20,-62.42857,83.66, -,8.751458
50.40,947.1633,960.70,-48.85714,83.66, -,8.751458
50.45,941.4631,960.90,-51.57143,83.66, -,8.751458
50.50,924.3697,961.50,-65.14286,83.66, -,8.751458
50.55,904.4371,962.20,-81.42857,83.66, -,8.848697
50.60,887.3624,962.80,-94.95238,83.66, -,8.848697
50.65,875.9829,963.20,-103.0952,83.66, -,8.848697
50.70,870.2946,963.40,-100.381,83.66, -,8.848697
50.75,864.609,963.60,-100.381,83.66, -,8.848697
50.80,856.0789,963.90,-100.381,83.66, -,8.848697
50.85,853.2371,964.00,-97.66666,83.66, -,8.848697
50.90,841.8691,964.40,-103.0476,83.66, -,8.848697
50.95,830.5067,964.80,-108.4286,83.66, -,8.848697
51.00,824.8259,965.00,-108.4286,83.66, -,8.848697
51.05,821.9868,965.10,-105.7143,83.66, -,8.848697
51.10,813.4675,965.40,-108.381,83.66, -,8.848697
51.15,819.1462,965.20,-97.52381,83.66, -,8.848697
51.20,813.4675,965.40,-94.80952,83.66, -,8.848697
51.25,807.7914,965.60,-97.52381,83.66, -,8.848697
51.30,807.7914,965.60,-108.381,83.66, -,8.848697
51.35,804.952,965.70,-116.5238,83.66, -,8.848697
51.40,810.6293,965.50,-116.5238,83.66, -,8.848697
51.45,819.1462,965.20,-122,83.66, -,8.848697
51.50,836.1882,964.60,-100.3333,83.66, -,8.848697
51.55,844.7116,964.30,-75.95238,83.66, -,8.848697
51.60,856.0789,963.90,-46.14286,83.66, -,8.848697
51.65,861.7648,963.70,-24.47619,83.66, -,8.848697
51.70,844.7116,964.30,-29.85714,83.66, -,8.848697
51.75,796.4386,966.00,-70.38095,83.66, -,8.848697
51.80,759.5709,967.30,-100.0476,83.66, -,8.848697
51.85,728.4052,968.40,-121.5714,83.66, Main,8.848697
51.90,714.2489,968.90,-132.3333,83.66, -,8.848697
51.95,731.2382,968.30,-105.3333,83.66, -,8.848697
52.00,748.2343,967.70,-78.33334,83.66, -,8.848697
52.05,742.5674,967.90,-78.28571,83.66, -,8.848697
52.10,722.7433,968.60,-94.42857,83.66, -,8.848697
52.15,708.5894,969.10,-99.80952,83.66, -,8.848697
52.20,702.9291,969.30,-110.619,83.66, -,8.848697
52.25,697.2698,969.50,-110.5714,83.66, -,8.848697
52.30,691.6115,969.70,-110.5238,83.66, -,8.848697
52.35,685.954,969.90,-115.9048,83.66, -,8.848697
52.40,683.1265,970.00,-115.9048,83.66, -,8.848697
52.45,680.2993,970.10,-124.0476,83.66, -,8.848697
52.50,677.4705,970.20,-134.8571,83.66, -,8.848697
52.55,671.8155,970.40,-156.4762,83.48, -,8.829249
52.60,671.8155,970.40,-164.5714,83.48, -,8.829249
52.65,674.6437,970.30,-172.6667,83.48, -,8.829249
52.70,668.9891,970.50,-183.4762,83.48, -,8.829249
52.75,660.5099,970.80,-175.3333,83.48, -,8.829249
52.80,649.2064,971.20,-140.1429,83.48, -,8.829249
52.85,640.7321,971.50,-113.0952,83.48, -,8.829249
52.90,637.9083,971.60,-86.09524,83.48, -,8.829249
52.95,632.2599,971.80,-78,83.48, -,8.829249
53.00,635.0831,971.70,-91.52381,83.48, -,8.829249
53.05,629.4351,971.90,-113.0952,83.48, -,8.829249
53.10,615.3201,972.40,-121.1429,83.48, -,8.829249
53.15,601.211,972.90,-115.7143,83.48, -,8.829249
