# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), Ax (m/s²), Ay (m/s²), Az (m/s²)
6.562761,101.111079,-21.965778,1021.991585,16.941367,-3.466650,101.714271,-0.470460,0.069659,-12.732638
6.650625,102.597811,-22.270106,1030.879569,16.900291,-3.460647,100.598512,-0.464495,0.067051,-12.664913
6.738490,104.080956,-22.573916,1039.669778,16.859711,-3.454835,99.488655,-0.459150,0.066017,-12.598292
6.826354,105.560556,-22.877219,1048.362726,16.819612,-3.449048,98.384597,-0.453558,0.066371,-12.532896
6.926086,107.235764,-23.220869,1058.112595,16.774739,-3.442365,97.138304,-0.446161,0.067656,-12.460267
7.008953,108.624310,-23.505894,1066.119431,16.738062,-3.436698,96.108214,-0.438921,0.068631,-12.401253
7.091820,110.009843,-23.790445,1074.041107,16.702021,-3.430976,95.082965,-0.430761,0.069047,-12.343433
7.174686,111.392418,-24.074521,1081.878022,16.666685,-3.425263,94.062459,-0.421986,0.068757,-12.286744
7.257553,112.772096,-24.358127,1089.630563,16.632089,-3.419612,93.046607,-0.413034,0.067800,-12.231097
7.340420,114.148938,-24.641269,1097.299114,16.598232,-3.414061,92.035326,-0.404350,0.066295,-12.176398
7.423287,115.523003,-24.923956,1104.884050,16.565070,-3.408642,91.028541,-0.396255,0.064409,-12.122573
7.524177,117.192254,-25.267531,1114.006347,16.525548,-3.402261,89.808752,-0.387394,0.061919,-12.058153
7.625067,118.857562,-25.610474,1123.005904,16.486861,-3.396130,88.595404,-0.379583,0.059610,-11.994922
7.725958,120.519004,-25.952810,1131.883367,16.448920,-3.390215,87.388374,-0.372587,0.057811,-11.932881
7.826848,122.176654,-26.294557,1140.639365,16.411659,-3.384451,86.187543,-0.366077,0.056654,-11.872053
7.927738,123.830576,-26.635729,1149.274519,16.375045,-3.378770,84.992786,-0.359712,0.056048,-11.812472
8.028628,125.480837,-26.976329,1157.789435,16.339079,-3.373128,83.803977,-0.353208,0.055771,-11.754168
8.129518,127.127503,-27.316361,1166.184707,16.303783,-3.367507,82.620984,-0.346408,0.055577,-11.697150
8.230408,128.770642,-27.655826,1174.460914,16.269190,-3.361912,81.443680,-0.339302,0.055276,-11.641404
8.331298,130.410329,-27.994729,1182.618624,16.235326,-3.356360,80.271936,-0.331998,0.054750,-11.586891
8.455647,132.426618,-28.411666,1192.510884,16.194610,-3.349613,78.835221,-0.322963,0.053729,-11.521327
8.579995,134.437914,-28.827772,1202.224994,16.155004,-3.343015,77.406552,-0.314181,0.052352,-11.457463
8.704343,136.444352,-29.243068,1211.761941,16.116462,-3.336600,75.985723,-0.305877,0.050774,-11.395213
8.828691,138.446060,-29.657580,1221.122687,16.078917,-3.330385,74.572538,-0.298145,0.049183,-11.334515
8.953039,140.443158,-30.071330,1230.308172,16.042300,-3.324362,73.166806,-0.290948,0.047740,-11.275329
9.077388,142.435758,-30.484342,1239.319310,16.006549,-3.318506,71.768341,-0.284162,0.046538,-11.217639
9.201736,144.423964,-30.896635,1248.156994,15.971622,-3.312784,70.376958,-0.277634,0.045584,-11.161436
9.326084,146.407877,-31.308224,1256.822092,15.937496,-3.307167,68.992471,-0.271230,0.044820,-11.106713
9.470966,148.714113,-31.786906,1266.701509,15.898733,-3.300731,67.387817,-0.263819,0.044054,-11.044801
9.615848,151.014811,-32.264663,1276.349084,15.861041,-3.294402,65.791992,-0.256434,0.043290,-10.984840
9.760730,153.310125,-32.741511,1285.766075,15.824416,-3.288188,64.204715,-0.249123,0.042437,-10.926778
9.905612,155.600209,-33.217469,1294.953701,15.788842,-3.282105,62.625716,-0.241977,0.041467,-10.870552
10.050494,157.885213,-33.692555,1303.913143,15.754287,-3.276171,61.054735,-0.235089,0.040402,-10.816098
10.218995,160.536522,-34.244025,1314.047662,15.715325,-3.269469,59.237399,-0.227483,0.039116,-10.754919
10.387496,163.181373,-34.794383,1323.876817,15.677604,-3.262984,57.430182,-0.220342,0.037865,-10.695982
10.555997,165.819967,-35.343667,1333.402280,15.641049,-3.256703,55.632711,-0.213641,0.036718,-10.639226
10.724498,168.452495,-35.891907,1342.625663,15.605590,-3.250606,53.844624,-0.207319,0.035702,-10.584604
10.892998,171.079136,-36.439135,1351.548517,15.571166,-3.244669,52.065564,-0.201315,0.034806,-10.532070
11.096851,174.249227,-37.099853,1361.943820,15.530834,-3.237676,49.924822,-0.194422,0.033840,-10.471243
11.300704,177.411238,-37.759166,1371.903970,15.491868,-3.230869,47.796182,-0.187913,0.032948,-10.413324
11.504557,180.565437,-38.417109,1381.431374,15.454188,-3.224239,45.679061,-0.181808,0.032091,-10.358222
11.708410,183.712078,-39.073718,1390.528319,15.417696,-3.217778,43.572840,-0.176295,0.031281,-10.306375
11.912262,186.851391,-39.729027,1399.196966,15.382281,-3.211479,41.476930,-0.171286,0.030504,-10.257136
12.143700,190.406883,-40.471473,1408.522052,15.343240,-3.204515,39.109235,-0.166241,0.029687,-10.204214
12.375137,193.953469,-41.212329,1417.300556,15.305281,-3.197729,36.753424,-0.161915,0.028970,-10.154330
12.606574,197.491378,-41.951632,1425.535145,15.268238,-3.191096,34.408820,-0.158328,0.028375,-10.107348
12.838011,201.020804,-42.689415,1433.228339,15.231938,-3.184586,32.074770,-0.155495,0.027917,-10.063130
13.069449,204.541897,-43.425702,1440.382508,15.196207,-3.178166,29.750650,-0.153423,0.027597,-10.021526
13.354598,208.868868,-44.330835,1448.459115,15.152705,-3.170332,26.899937,-0.151917,0.027393,-9.973629
13.639747,213.183480,-45.233739,1455.724747,15.109471,-3.162529,24.062388,-0.151535,0.027385,-9.929142
13.924896,217.485767,-46.134417,1462.183020,15.066203,-3.154704,21.237076,-0.152181,0.027553,-9.887718
14.210045,221.775679,-47.032855,1467.837305,15.022634,-3.146814,18.423178,-0.153664,0.027862,-9.848997
14.441451,225.247884,-47.760299,1471.837111,14.986908,-3.140338,16.147518,-0.155277,0.028172,-9.819305
14.672857,228.711776,-48.486236,1475.311098,14.950779,-3.133785,13.878573,-0.157059,0.028506,-9.790930
14.904263,232.167259,-49.210648,1478.260786,14.914226,-3.127153,11.616069,-0.158870,0.028842,-9.763594
15.135669,235.614234,-49.933516,1480.687645,14.877248,-3.120445,9.359816,-0.160719,0.029184,-9.736842
15.367075,239.052597,-50.654822,1482.593112,14.839807,-3.113655,7.109771,-0.162959,0.029582,-9.709781
15.557794,241.879843,-51.248113,1483.772638,14.808488,-3.107980,5.260175,-0.165716,0.030024,-9.686013
15.748513,244.701056,-51.840313,1484.599865,14.776510,-3.102198,3.415386,-0.170109,0.030696,-9.659055
15.895133,246.865749,-52.294826,1484.996901,14.751234,-3.097641,2.000925,-0.175081,0.031513,-9.634512
16.017311,248.666705,-52.673052,1485.169522,14.729529,-3.093736,0.825244,-0.180465,0.032447,-9.610276
16.104762,249.954116,-52.943476,1485.204969,14.713556,-3.090865,-0.014318,-0.184976,0.033249,-9.590201
16.110710,250.041631,-52.961860,1485.204545,14.712454,-3.090667,-0.071356,-0.185310,0.033317,-9.588734
16.116659,250.129139,-52.980243,1485.203781,14.711349,-3.090468,-0.128384,-0.185645,0.033384,-9.587254
16.128555,250.304143,-53.017008,1485.201575,14.709137,-3.090070,-0.242424,-0.186301,0.033501,-9.584272
16.140452,250.479121,-53.053767,1485.198013,14.706917,-3.089671,-0.356427,-0.186964,0.033619,-9.581238
16.152349,250.654072,-53.090522,1485.193095,14.704688,-3.089270,-0.470394,-0.187633,0.033738,-9.578151
16.256696,252.187437,-53.412694,1485.091917,14.684798,-3.085694,-1.468351,-0.193678,0.034821,-9.548672
16.361044,253.718695,-53.734487,1484.886775,14.664275,-3.082004,-2.462990,-0.199662,0.035910,-9.514518
16.465391,255.247780,-54.055890,1484.578040,14.643164,-3.078206,-3.453806,-0.204828,0.036864,-9.475338
16.569739,256.774637,-54.376891,1484.166138,14.621601,-3.074323,-4.440267,-0.208171,0.037504,-9.431045
16.713175,258.869761,-54.817476,1483.432451,14.591700,-3.068934,-5.788201,-0.207493,0.037407,-9.362364
16.856611,260.960633,-55.257293,1482.506153,14.562526,-3.063677,-7.125741,-0.197381,0.035532,-9.286578
17.000047,263.047465,-55.696383,1481.388800,14.535709,-3.058856,-8.452124,-0.174008,0.031222,-9.207634
17.143484,265.130746,-56.134835,1480.082002,14.513389,-3.054861,-9.767303,-0.134189,0.023921,-9.131524
17.286920,267.211294,-56.572801,1478.587312,14.498061,-3.052146,-11.072231,-0.076404,0.013352,-9.066199
17.430356,269.290296,-57.010496,1476.906059,14.492247,-3.051170,-12.369123,-0.001987,-0.000245,-9.021193
17.573792,271.369270,-57.448198,1475.039154,14.497996,-3.052307,-13.661619,0.083575,-0.015878,-9.006677
17.604762,271.818311,-57.542735,1474.611739,14.500879,-3.052852,-13.940576,0.102569,-0.019345,-9.008464
17.631525,272.206052,-57.624377,1474.235195,14.487959,-3.050537,-14.069593,-0.482773,0.086496,-4.820744
17.658288,272.593446,-57.705956,1473.855204,14.474979,-3.048212,-14.198348,-0.484997,0.086877,-4.810923
17.711814,273.367536,-57.868989,1473.088346,14.448900,-3.043542,-14.455326,-0.489449,0.087639,-4.791074
17.765340,274.140223,-58.031772,1472.307762,14.422583,-3.038830,-14.711235,-0.493892,0.088397,-4.770978
17.818866,274.911495,-58.194301,1471.513508,14.396028,-3.034079,-14.966062,-0.498323,0.089152,-4.750641
18.354126,282.543713,-59.805211,1462.832217,14.117651,-2.984391,-17.452235,-0.541556,0.096434,-4.534861
18.889386,290.020836,-61.388508,1452.852314,13.816896,-2.930981,-19.817526,-0.581701,0.103014,-4.299854
19.424646,297.331429,-62.942318,1441.640700,13.495727,-2.874281,-22.052994,-0.617647,0.108693,-4.050613
19.959906,304.465191,-64.465014,1429.268672,13.156579,-2.814807,-24.152369,-0.648774,0.113363,-3.792182
20.834025,315.712234,-66.881406,1406.761909,12.570993,-2.713151,-27.279529,-0.688647,0.118739,-3.362755
21.708145,326.433795,-69.207213,1381.685469,11.956436,-2.607986,-30.032798,-0.715228,0.121436,-2.939686
22.582264,336.609609,-71.440383,1354.362208,11.324058,-2.501533,-32.424463,-0.729781,0.121761,-2.536969
23.456384,346.228478,-73.580645,1325.098602,10.683578,-2.395689,-34.476669,-0.734101,0.120119,-2.164276
24.330504,355.286965,-75.629225,1294.179133,10.043078,-2.291984,-36.218406,-0.730166,0.116942,-1.827226
25.341928,365.073006,-77.888368,1256.673032,9.310221,-2.176162,-37.888822,-0.717835,0.111890,-1.484647
26.353351,374.125244,-80.033138,1217.644153,8.592991,-2.065972,-39.238433,-0.699681,0.105892,-1.192364
27.364775,382.462066,-82.069633,1177.391565,7.896122,-1.962132,-40.316590,-0.677896,0.099397,-0.947100
28.376199,390.105610,-84.004467,1136.166500,7.222380,-1.864965,-41.168468,-0.654190,0.092747,-0.744009
29.387623,397.080010,-85.844420,1094.177187,6.573033,-1.774493,-41.833975,-0.629833,0.086188,-0.577616
30.347884,403.104983,-87.509589,1053.760290,5.979273,-1.694630,-42.324640,-0.606931,0.080198,-0.448619
31.308144,408.570253,-89.100785,1012.927871,5.407177,-1.620370,-42.703175,-0.584783,0.074530,-0.343380
32.268405,413.496327,-90.623674,971.777268,4.856132,-1.552559,-42.990477,-0.562921,0.065942,-0.257993
33.228666,417.903142,-92.085345,930.387498,4.325608,-1.493375,-43.203895,-0.542331,0.057636,-0.188944
34.188927,421.809798,-93.493954,888.822453,3.814135,-1.441754,-43.357657,-0.523216,0.050054,-0.133300
34.786963,423.997899,-94.347508,862.870903,3.504594,-1.413136,-43.428499,-0.512069,0.045688,-0.104314
35.384999,426.002833,-95.184687,836.881935,3.201547,-1.387052,-43.483142,-0.501500,0.041587,-0.079046
35.983036,427.828390,-96.006987,810.864615,2.904650,-1.363344,-43.523673,-0.491498,0.037742,-0.057040
36.581072,429.478149,-96.815782,784.826821,2.613570,-1.341863,-43.551918,-0.482048,0.034139,-0.037893
37.492816,431.665393,-98.027034,745.106351,2.187395,-1.316359,-43.574632,-0.449843,0.020437,-0.012804
38.404561,433.477300,-99.220661,705.375013,1.792156,-1.304091,-43.576552,-0.417029,0.006407,0.007872
39.316305,434.941792,-100.408622,665.650006,1.425683,-1.304109,-43.561390,-0.387474,-0.006174,0.024791
40.228049,436.084276,-101.601758,625.945402,1.084772,-1.314983,-43.532266,-0.360842,-0.017460,0.038588
41.012212,436.826113,-102.639192,591.821873,0.810082,-1.332165,-43.498050,-0.340074,-0.026221,0.048372
41.796376,437.358736,-103.692706,557.728006,0.550960,-1.355901,-43.456813,-0.321115,-0.034184,0.056536
42.580539,437.695470,-104.766965,523.669137,0.310879,-1.384880,-43.408888,-0.288994,-0.039239,0.065913
43.295238,437.846258,-105.767091,492.662343,0.114550,-1.414374,-43.359031,-0.260440,-0.043176,0.073470
43.322534,437.849192,-105.805730,491.478866,0.107469,-1.415556,-43.357018,-0.259399,-0.043319,0.073735
43.349830,437.851933,-105.844402,490.295445,0.100417,-1.416743,-43.354998,-0.258362,-0.043462,0.073998
43.899438,437.869626,-106.629829,466.478740,-0.036025,-1.441394,-43.312957,-0.238143,-0.046243,0.078988
44.449046,437.815284,-107.429211,442.685849,-0.161708,-1.467523,-43.268334,-0.219215,-0.048838,0.083389
44.795238,437.746501,-107.940227,427.711778,-0.235643,-1.484698,-43.239033,-0.207922,-0.050382,0.085883
44.795816,437.746361,-107.941086,427.686909,-0.242796,-1.486431,-43.059764,-12.385250,-3.001505,310.395184
44.796393,437.746217,-107.941945,427.662143,-0.249890,-1.488151,-42.881996,-12.282134,-2.976927,307.795159
44.797548,437.745920,-107.943666,427.612813,-0.263959,-1.491561,-42.529421,-12.078888,-2.928477,302.670210
44.798703,437.745607,-107.945391,427.563888,-0.277797,-1.494917,-42.182693,-11.880651,-2.881214,297.671501
44.799859,437.745278,-107.947120,427.515359,-0.291409,-1.498218,-41.841669,-11.687261,-2.835101,292.794918
44.806810,437.742979,-107.957601,427.231375,-0.368826,-1.517014,-39.902806,-10.617640,-2.579932,265.821555
44.813761,437.740166,-107.968206,426.960236,-0.439321,-1.534157,-38.138526,-9.688499,-2.358095,242.388462
44.820712,437.736885,-107.978926,426.700819,-0.503777,-1.549858,-36.526536,-8.876353,-2.164032,221.903996
44.827663,437.733174,-107.989750,426.452132,-0.562940,-1.564294,-35.048068,-8.162365,-1.993284,203.893618
44.838309,437.726737,-108.006512,426.090097,-0.644703,-1.584285,-33.006926,-7.225211,-1.768938,180.251089
44.848955,437.719480,-108.023474,425.748528,-0.717335,-1.602090,-31.196140,-6.440969,-1.580964,160.463479
44.859601,437.711492,-108.040616,425.425183,-0.782282,-1.618051,-29.579288,-5.778178,-1.421904,143.738025
44.870246,437.702847,-108.057920,425.118152,-0.840711,-1.632448,-28.126932,-5.212946,-1.286089,129.472631
44.880892,437.693611,-108.075369,424.825813,-0.893558,-1.645502,-26.815448,-4.727035,-1.169190,117.207644
44.898369,437.677309,-108.104296,424.374175,-0.970170,-1.664490,-24.918537,-4.065344,-1.009751,100.503317
44.915845,437.659761,-108.133533,423.953329,-1.036400,-1.680974,-23.283741,-3.534090,-0.881486,87.089603
44.933321,437.641132,-108.163039,423.559127,-1.094252,-1.695434,-21.860477,-3.100973,-0.776710,76.152155
44.950798,437.621554,-108.192783,423.188233,-1.145224,-1.708227,-20.610999,-2.743288,-0.690013,67.118482
44.968274,437.601137,-108.222739,422.837877,-1.190479,-1.719633,-19.505895,-2.444491,-0.617451,59.571424
44.985751,437.579972,-108.252883,422.505744,-1.230935,-1.729873,-18.521996,-2.192328,-0.556096,53.201881
45.014121,437.544214,-108.302173,422.000476,-1.288210,-1.744450,-17.136984,-1.859473,-0.474912,44.793975
45.042492,437.506955,-108.351846,421.531376,-1.337105,-1.756980,-15.963619,-1.597688,-0.410870,38.181786
45.070863,437.468407,-108.401851,421.093093,-1.379352,-1.767881,-14.958170,-1.388084,-0.359444,32.888677
45.099234,437.428739,-108.452146,420.681348,-1.416235,-1.777464,-14.088182,-1.217658,-0.317511,28.586384
45.127604,437.388089,-108.502697,420.292662,-1.448725,-1.785966,-13.329019,-1.077210,-0.282858,25.042653
45.155975,437.346571,-108.553476,419.924172,-1.477576,-1.793568,-12.661674,-0.960091,-0.253882,22.089556
45.202973,437.276128,-108.638035,419.351967,-1.518879,-1.804552,-11.719731,-0.804824,-0.215339,18.179352
45.249971,437.203902,-108.723071,418.820063,-1.553769,-1.813941,-10.939130,-0.684995,-0.185471,15.167794
45.296969,437.130159,-108.808518,418.321774,-1.583657,-1.822082,-10.284073,-0.590549,-0.161839,12.800681
45.343966,437.055108,-108.894323,417.851847,-1.609567,-1.829225,-9.728570,-0.514756,-0.142806,10.907805
45.390964,436.978917,-108.980444,417.406078,-1.632259,-1.835559,-9.253252,-0.452973,-0.127241,9.371578
45.437962,436.901724,-109.066847,416.981058,-1.652311,-1.841226,-8.843429,-0.401916,-0.114339,8.108802
45.516774,436.770328,-109.212295,416.307434,-1.681183,-1.849527,-8.273232,-0.334140,-0.097152,6.447029
45.595587,436.636849,-109.358347,415.674035,-1.705390,-1.856643,-7.816703,-0.282427,-0.083990,5.196369
45.674399,436.501611,-109.504923,415.073053,-1.725992,-1.862840,-7.446666,-0.241981,-0.073666,4.234765
45.753211,436.364865,-109.651958,414.498489,-1.743744,-1.868308,-7.143753,-0.209670,-0.065402,3.482343
45.832024,436.226814,-109.799399,413.945633,-1.759198,-1.873188,-6.893729,-0.183380,-0.058670,2.884870
45.910836,436.087622,-109.947206,413.410758,-1.772767,-1.877586,-6.685965,-0.161643,-0.053102,2.404623
46.035048,435.866251,-110.180815,412.597228,-1.791064,-1.883726,-6.425396,-0.134214,-0.046078,1.823171
46.159259,435.642803,-110.415136,411.811993,-1.806353,-1.889096,-6.226821,-0.112816,-0.040610,1.395679
46.283471,435.417609,-110.650085,411.048424,-1.819265,-1.893860,-6.074222,-0.095710,-0.036253,1.076383
46.407683,435.190934,-110.885595,410.301574,-1.830259,-1.898136,-5.956206,-0.081756,-0.032713,0.834984
46.531895,434.962995,-111.121610,409.567676,-1.839673,-1.902012,-5.864443,-0.070181,-0.029791,0.650656
46.656106,434.733971,-111.358085,408.843873,-1.847769,-1.905556,-5.792810,-0.060447,-0.027347,0.508854
46.861726,434.352853,-111.750459,407.662207,-1.858798,-1.910829,-5.706684,-0.047398,-0.024092,0.340874
47.067346,433.969723,-112.143854,406.495107,-1.867455,-1.915514,-5.648727,-0.037187,-0.021567,0.229500
47.272966,433.585012,-112.538163,405.337887,-1.874237,-1.919736,-5.609655,-0.029070,-0.019575,0.155303
47.478586,433.199065,-112.933300,404.187346,-1.879520,-1.923592,-5.583204,-0.022544,-0.017985,0.105611
47.684206,432.812161,-113.329200,403.041303,-1.883593,-1.927154,-5.565165,-0.017254,-0.016704,0.072096
47.967140,432.278615,-113.875108,401.469197,-1.887626,-1.931675,-5.549301,-0.011537,-0.015328,0.043089
48.250075,431.744137,-114.422246,399.900602,-1.890244,-1.935857,-5.539790,-0.007198,-0.014290,0.026153
48.533010,431.209079,-114.970528,398.334071,-1.891790,-1.939783,-5.533881,-0.003888,-0.013501,0.016042
48.815944,430.673706,-115.519892,396.768872,-1.892515,-1.943514,-5.530192,-0.001360,-0.012900,0.010124
49.120055,430.098157,-116.111520,395.087460,-1.892613,-1.947362,-5.527655,0.000712,-0.012408,0.006460
49.424165,429.522660,-116.704299,393.406712,-1.892158,-1.951079,-5.526030,0.002261,-0.012042,0.004513
49.728276,428.947363,-117.298194,391.726392,-1.891291,-1.954699,-5.524870,0.003421,-0.011767,0.003446
50.033442,428.370382,-117.895245,390.040545,-1.890111,-1.958257,-5.523942,0.004293,-0.011561,0.002816
50.338608,427.793798,-118.493374,388.354952,-1.888700,-1.961761,-5.523151,0.004946,-0.011406,0.002444
50.643774,427.217671,-119.092566,386.669584,-1.887114,-1.965224,-5.522443,0.005435,-0.011290,0.002231
50.949086,426.641773,-119.693097,384.983619,-1.885398,-1.968657,-5.521785,0.005802,-0.011202,0.002109
51.254398,426.066415,-120.294673,383.297849,-1.883584,-1.972067,-5.521154,0.006076,-0.011136,0.002039
51.559710,425.491621,-120.897286,381.612269,-1.881696,-1.975459,-5.520539,0.006282,-0.011087,0.001998
51.907905,424.836809,-121.585803,379.690165,-1.879478,-1.979312,-5.519849,0.006454,-0.011045,0.001972
52.256101,424.182779,-122.275658,377.768300,-1.877209,-1.983153,-5.519166,0.006578,-0.011014,0.001958
52.604296,423.529545,-122.966849,375.846672,-1.874903,-1.986984,-5.518486,0.006666,-0.010992,0.001950
53.214848,422.386068,-124.182054,372.477710,-1.870800,-1.993687,-5.517299,0.006765,-0.010966,0.001943
53.825400,421.245110,-125.401347,369.109473,-1.866650,-2.000376,-5.516115,0.006819,-0.010951,0.001941
54.435953,420.106694,-126.624722,365.741958,-1.862475,-2.007059,-5.514933,0.006848,-0.010941,0.001939
55.046460,418.970916,-127.852085,362.375413,-1.858288,-2.013736,-5.513750,0.006865,-0.010935,0.001936
58.856130,411.941351,-135.603003,341.383834,-1.832106,-2.055355,-5.506400,0.006899,-0.010910,0.001925
59.816555,410.184930,-137.582048,336.096231,-1.825489,-2.065834,-5.504554,0.006888,-0.010908,0.001922
60.414376,409.095423,-138.817940,332.805825,-1.819923,-2.069710,-5.503440,0.010521,-0.004273,0.001834
61.012196,408.010062,-140.054657,329.516071,-1.812062,-2.069397,-5.502369,0.015069,0.004028,0.001751
61.610017,406.929963,-141.290160,326.226949,-1.802328,-2.065664,-5.501326,0.017850,0.009105,0.001723
62.207837,405.855999,-142.522854,322.938448,-1.791335,-2.059632,-5.500296,0.019442,0.012014,0.001714
62.805658,404.788766,-143.751651,319.650563,-1.779575,-2.052200,-5.499272,0.020311,0.013603,0.001711
63.403478,403.728638,-144.975867,316.363290,-1.767380,-2.043968,-5.498251,0.020766,0.014437,0.001708
64.255666,402.230167,-146.712236,311.678369,-1.749649,-2.031601,-5.496797,0.021086,0.015027,0.001704
65.107853,400.746855,-148.437970,306.994685,-1.731698,-2.018826,-5.495347,0.021194,0.015230,0.001700
65.960040,399.278844,-150.152810,302.312236,-1.713662,-2.005888,-5.493899,0.021216,0.015276,0.001698
67.597916,396.500546,-153.417686,293.316183,-1.678965,-1.980952,-5.491122,0.021217,0.015290,0.001694
69.235792,393.779052,-156.641747,284.324673,-1.644258,-1.955980,-5.488350,0.021193,0.015258,0.001690
70.873668,391.114367,-159.824954,275.337699,-1.609573,-1.931026,-5.485584,0.021171,0.015230,0.001687
75.708347,383.579657,-168.983165,248.836275,-1.507313,-1.857483,-5.477452,0.021131,0.015192,0.001677
