# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), Ax (m/s²), Ay (m/s²), Az (m/s²)
33.430741,10.936946,135.128921,142.116654,2.844956,-2.564097,-6.165905,0.000598,-0.007429,0.000866
34.698505,14.544105,131.872943,134.300308,2.845537,-2.571315,-6.165282,0.000357,-0.004439,0.000343
35.966269,18.151814,128.610148,126.484125,2.845891,-2.575711,-6.164797,0.000211,-0.002618,-0.000061
37.234033,21.759862,125.343137,118.668197,2.846104,-2.578361,-6.164527,0.000123,-0.001521,-0.000286
38.501797,25.368132,122.073376,110.852862,2.846226,-2.579872,-6.164748,0.000072,-0.000896,-0.000103
39.192137,27.333012,120.292202,106.597139,2.846270,-2.580414,-6.164864,0.000054,-0.000671,-0.000007
39.882478,29.297920,118.510696,102.341287,2.846302,-2.580819,-6.164873,0.000041,-0.000503,0.000000
40.572819,31.262847,116.728944,98.085414,2.846327,-2.581122,-6.164865,0.000030,-0.000378,-0.000007
41.267252,33.239437,114.936446,93.804323,2.846345,-2.581351,-6.164866,0.000023,-0.000283,-0.000006
41.961685,35.216039,113.143810,89.523236,2.846359,-2.581523,-6.164869,0.000017,-0.000212,-0.000003
42.656118,37.192649,111.351070,85.242146,2.846369,-2.581651,-6.164871,0.000013,-0.000159,-0.000001
44.044711,41.145106,107.766084,76.681650,2.846383,-2.581820,-6.164871,0.000007,-0.000089,-0.000001
45.433303,45.097578,104.180911,68.121153,2.846390,-2.581912,-6.164870,0.000004,-0.000051,-0.000002
46.821896,49.050058,100.595642,59.560658,2.846395,-2.581963,-6.164870,0.000002,-0.000030,-0.000002
48.210541,53.002692,97.010185,50.999840,2.846397,-2.581993,-6.164872,0.000001,-0.000017,-0.000000
49.599186,56.955329,93.424698,42.439021,2.846398,-2.582011,-6.164873,0.000001,-0.000010,0.000001
55.060152,72.499416,79.324395,8.772865,2.846402,-2.582052,-6.164876,-0.000001,0.000007,0.000003
