# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), Ax (m/s²), Ay (m/s²), Az (m/s²)
0.896625,-0.085705,2.658060,33.536729,-0.593575,4.738672,72.940371,-2.824735,-2.459685,84.412920
0.909896,-0.093834,2.720720,34.512143,-0.631688,4.703725,74.060024,-2.918819,-2.805635,84.324808
0.923167,-0.102476,2.782886,35.502409,-0.671036,4.664247,75.178494,-3.010813,-3.142456,84.234733
0.967774,-0.135498,2.987484,38.939612,-0.811867,4.500370,78.929077,-3.299985,-4.189553,83.921606
0.996995,-0.160650,3.117132,41.281803,-0.910709,4.369229,81.376746,-3.464192,-4.781260,83.611320
1.020762,-0.183281,3.219595,43.239441,-0.994419,4.250627,83.360016,-3.578865,-5.193760,83.280597
1.044529,-0.207933,3.319129,45.244130,-1.080671,4.122976,85.335585,-3.676780,-5.539431,82.949276
1.068296,-0.234661,3.415538,47.295683,-1.169032,3.987962,87.303213,-3.756167,-5.811928,82.618516
1.087705,-0.258060,3.491839,49.005673,-1.242438,3.873492,88.904153,-3.806163,-5.976313,82.350144
1.107113,-0.282892,3.565891,50.746684,-1.316679,3.756358,90.499878,-3.842055,-6.085867,82.083697
1.126522,-0.309171,3.637651,52.518616,-1.391476,3.637641,92.090447,-3.863288,-6.138844,81.819410
1.145931,-0.336904,3.707102,54.321368,-1.466540,3.518452,93.675905,-3.869446,-6.134123,81.556983
1.168373,-0.370791,3.784529,56.444224,-1.553285,3.381514,95.502897,-3.857531,-6.056269,81.257305
1.190816,-0.406620,3.858904,58.608006,-1.639535,3.247182,97.323193,-3.825155,-5.901443,80.960272
1.213259,-0.444376,3.930308,60.812566,-1.724834,3.117164,99.136851,-3.772761,-5.672111,80.665556
1.235702,-0.484031,3.998859,63.057756,-1.808740,2.993093,100.943918,-3.701208,-5.372350,80.372842
1.258144,-0.525549,4.064708,65.343427,-1.890835,2.876491,102.744427,-3.611755,-5.007787,80.081147
1.291950,-0.591505,4.159206,68.862466,-2.010251,2.717915,105.444190,-3.447038,-4.352706,79.640439
1.325756,-0.661398,4.248735,72.472520,-2.123587,2.583234,108.128987,-3.253219,-3.598892,79.194818
1.359562,-0.735009,4.334151,76.173079,-2.230015,2.475163,110.798595,-3.039968,-2.785206,78.741005
1.385892,-0.794761,4.398428,79.117723,-2.307799,2.410329,112.867155,-2.867664,-2.138526,78.379961
1.412223,-0.856502,4.461223,82.116706,-2.381039,2.362417,114.926011,-2.696037,-1.504932,78.003402
1.438554,-0.920112,4.522973,85.169751,-2.449803,2.330784,116.973740,-2.528678,-0.906035,77.529922
1.464884,-0.985476,4.584091,88.276560,-2.514325,2.314191,119.009072,-2.374422,-0.366201,77.049129
1.491215,-1.052487,4.644951,91.436797,-2.575012,2.310814,121.031460,-2.238891,0.094028,76.561751
1.517545,-1.121052,4.705871,94.650113,-2.632428,2.318315,123.040824,-2.127088,0.456814,76.068922
1.543876,-1.191093,4.767103,97.916159,-2.687258,2.333931,125.037160,-2.043135,0.707958,75.571554
1.570206,-1.262551,4.828820,101.234594,-2.740278,2.354582,127.020401,-1.990012,0.837849,75.070602
1.599291,-1.343089,4.897663,104.960644,-2.797750,2.379310,129.195741,-1.969079,0.835338,74.513268
1.628376,-1.425295,4.967204,108.749731,-2.855198,2.401735,131.354823,-1.987773,0.682167,73.952493
1.657461,-1.509185,5.037313,112.601376,-2.913744,2.417627,133.497519,-2.043686,0.389970,73.386939
1.686546,-1.594806,5.107742,116.515101,-2.974402,2.423238,135.623685,-2.132084,-0.020879,72.816049
1.715631,-1.682234,5.178145,120.490442,-3.038058,2.415497,137.734428,-2.249034,-0.523566,72.338604
1.744716,-1.771565,5.248100,124.526965,-3.105402,2.392216,139.831683,-2.384598,-1.083779,71.902660
1.773801,-1.862913,5.317139,128.624291,-3.176831,2.352272,141.916512,-2.527477,-1.662259,71.460101
1.802886,-1.956400,5.384772,132.782078,-3.252404,2.295719,143.988697,-2.667102,-2.218364,71.012370
1.831971,-2.052143,5.450531,136.999962,-3.331861,2.223798,146.047663,-2.792997,-2.712568,70.560982
1.861056,-2.150247,5.514001,141.277541,-3.414656,2.138840,148.093253,-2.895636,-3.109616,70.108835
1.890141,-2.250799,5.574850,145.614414,-3.499999,2.044102,150.125682,-2.967162,-3.381347,69.658242
1.919225,-2.353857,5.632848,150.010201,-3.586903,1.943523,152.145161,-3.002069,-3.509166,69.211070
1.948310,-2.459453,5.687887,154.464545,-3.674276,1.841402,154.152358,-2.999373,-3.487420,68.815174
1.977395,-2.567584,5.739986,158.977112,-3.761024,1.742045,156.148720,-2.959942,-3.321629,68.478435
2.006480,-2.678216,5.789284,163.547598,-3.846107,1.649433,158.135429,-2.885696,-3.027640,68.145220
2.035565,-2.791287,5.836028,168.175728,-3.928612,1.566896,160.112733,-2.783418,-2.634148,67.812431
2.058698,-2.882905,5.871601,171.897762,-3.991919,1.510060,161.678433,-2.688209,-2.275003,67.546777
2.062726,-2.899007,5.877665,172.549580,-4.002678,1.501053,161.949391,-2.654989,-2.198116,67.027520
2.066755,-2.915152,5.883694,173.202483,-4.013293,1.492363,162.217968,-2.614154,-2.115503,66.282999
2.070783,-2.931339,5.889689,173.856463,-4.023746,1.484003,162.483615,-2.573277,-2.033021,65.538021
2.074811,-2.947568,5.895651,174.511507,-4.034032,1.475977,162.746193,-2.532391,-1.950795,64.792601
2.081529,-2.974724,5.905524,175.606243,-4.050819,1.463326,163.177378,-2.464349,-1.814683,63.550128
2.088247,-3.001991,5.915316,176.703841,-4.067148,1.451584,163.600149,-2.396572,-1.680302,62.307124
2.094964,-3.029366,5.925032,177.804249,-4.083022,1.440736,164.014550,-2.329193,-1.548091,61.064093
2.101952,-3.057951,5.935063,178.951750,-4.099054,1.430390,164.436702,-2.259636,-1.413322,59.770595
2.103153,-3.062876,5.936780,179.149294,-4.101757,1.428709,164.508256,-2.243625,-1.387705,59.422233
2.104354,-3.067804,5.938495,179.346923,-4.104420,1.427073,164.578716,-2.199307,-1.343182,58.207404
2.105555,-3.072736,5.940208,179.544636,-4.107033,1.425487,164.647836,-2.155043,-1.298965,56.991947
2.107957,-3.082607,5.943629,179.940303,-4.112101,1.422474,164.781741,-2.066741,-1.211372,54.562107
2.110359,-3.092491,5.947042,180.336284,-4.116959,1.419667,164.909862,-1.978722,-1.124993,52.132243
2.112761,-3.102386,5.950450,180.732566,-4.121607,1.417067,165.032163,-1.890967,-1.039772,49.702124
2.118503,-3.126077,5.958571,181.680789,-4.131801,1.411703,165.298840,-1.665576,-0.830227,43.375202
2.124244,-3.149822,5.966666,182.630418,-4.140635,1.407564,165.526964,-1.420228,-0.614331,36.376590
2.129985,-3.173614,5.974740,183.581236,-4.148084,1.404628,165.715454,-1.176865,-0.406568,29.379094
2.134048,-3.190477,5.980445,184.254778,-4.152572,1.403228,165.826388,-1.025597,-0.276570,25.042019
2.136999,-3.202734,5.984585,184.744165,-4.155520,1.402494,165.898221,-0.957569,-0.209725,23.176433
2.139950,-3.214999,5.988722,185.233758,-4.158254,1.401966,165.964087,-0.889924,-0.144395,21.311445
2.142900,-3.227272,5.992859,185.723537,-4.160783,1.401631,166.024294,-0.822614,-0.080459,19.446318
2.148417,-3.250236,6.000591,186.639652,-4.164981,1.401499,166.122045,-0.697783,0.035074,15.960506
2.153933,-3.273220,6.008324,187.556249,-4.168492,1.401991,166.200510,-0.574229,0.145503,12.475632
2.159449,-3.296223,6.016062,188.473223,-4.171324,1.403077,166.259733,-0.451952,0.250861,8.991773
2.161088,-3.303057,6.018361,188.745632,-4.172036,1.403512,166.273618,-0.415890,0.281178,7.957529
2.162726,-3.309893,6.020661,189.018064,-4.172688,1.403997,166.285809,-0.379924,0.311077,6.923059
2.164365,-3.316730,6.022962,189.290514,-4.173298,1.404521,166.296839,-0.359624,0.331643,6.378310
2.166918,-3.327387,6.026549,189.715125,-4.174188,1.405401,166.312410,-0.333039,0.360214,5.683040
2.169471,-3.338045,6.030139,190.139772,-4.175006,1.406354,166.326090,-0.306658,0.387965,4.987716
2.172024,-3.348706,6.033731,190.564452,-4.175756,1.407378,166.337957,-0.280484,0.414900,4.292515
2.179605,-3.380368,6.044413,191.825503,-4.177597,1.410799,166.362733,-0.204009,0.490013,2.228945
2.187186,-3.412041,6.055124,193.086674,-4.178864,1.414760,166.371837,-0.129385,0.557970,0.167082
2.194767,-3.443722,6.065867,194.347851,-4.179572,1.419208,166.365297,-0.056549,0.618935,-1.894332
2.196930,-3.452763,6.068938,194.707696,-4.179673,1.420563,166.360564,-0.036096,0.635070,-2.482187
2.199093,-3.461803,6.072013,195.067529,-4.179729,1.421953,166.354560,-0.015793,0.650651,-3.069748
2.199457,-3.463326,6.072531,195.128142,-4.179733,1.422191,166.353406,-0.012382,0.653219,-3.168929
2.199821,-3.464849,6.073049,195.188754,-4.179737,1.422430,166.352215,-0.008992,0.655762,-3.267546
2.199967,-3.465458,6.073256,195.212999,-4.179738,1.422526,166.351733,-0.007621,0.656785,-3.307516
2.200113,-3.466068,6.073464,195.237244,-4.179669,1.422659,166.349038,0.470010,0.913735,-18.490179
2.200238,-3.466589,6.073641,195.257987,-4.179611,1.422773,166.346732,0.470085,0.913971,-18.489907
2.200362,-3.467110,6.073819,195.278731,-4.179552,1.422887,166.344427,0.470160,0.914205,-18.489634
2.201609,-3.472322,6.075594,195.486150,-4.178965,1.424029,166.321372,0.470889,0.916476,-18.486908
2.202856,-3.477532,6.077370,195.693540,-4.178378,1.425173,166.298320,0.471581,0.918604,-18.484187
2.204103,-3.482743,6.079148,195.900901,-4.177789,1.426320,166.275272,0.472237,0.920592,-18.481468
2.208193,-3.499824,6.084989,196.580752,-4.175854,1.430096,166.199707,0.474132,0.926118,-18.472579
2.212283,-3.516898,6.090845,197.260293,-4.173912,1.433891,166.124179,0.475634,0.930134,-18.463727
2.216372,-3.533964,6.096717,197.939526,-4.171964,1.437700,166.048688,0.476747,0.932650,-18.454916
2.217579,-3.538996,6.098452,198.139820,-4.171389,1.438826,166.026427,0.477001,0.933108,-18.452324
2.218785,-3.544028,6.100188,198.340087,-4.170814,1.439952,166.004169,0.477221,0.933437,-18.449736
2.219991,-3.549059,6.101926,198.540328,-4.170238,1.441078,165.981914,0.477408,0.933638,-18.447151
2.222814,-3.560830,6.105998,199.008836,-4.168889,1.443713,165.929845,0.478092,0.933580,-18.441101
2.225637,-3.572597,6.110078,199.477197,-4.167538,1.446348,165.877792,0.478785,0.932814,-18.435063
2.228461,-3.584360,6.114165,199.945411,-4.166186,1.448979,165.825757,0.479299,0.931361,-18.429041
2.230992,-3.594906,6.117836,200.365173,-4.164972,1.451335,165.779107,0.479614,0.929486,-18.423720
2.233524,-3.605449,6.121513,200.784817,-4.163758,1.453685,165.732470,0.479791,0.927072,-18.418422
2.236056,-3.615989,6.125196,201.204342,-4.162542,1.456028,165.685847,0.480613,0.924063,-18.413113
2.240806,-3.635756,6.132123,201.991162,-4.160253,1.460401,165.598406,0.483340,0.916883,-18.403140
2.245556,-3.655513,6.139071,202.777567,-4.157951,1.464735,165.511013,0.485564,0.907894,-18.393212
2.250306,-3.675258,6.146038,203.563556,-4.155641,1.469022,165.423666,0.487287,0.897150,-18.383330
2.257851,-3.706597,6.157147,204.811107,-4.151958,1.475713,165.285028,0.489001,0.876623,-18.367737
2.265395,-3.737908,6.168305,206.057612,-4.148267,1.482234,165.146508,0.489480,0.852049,-18.352258
2.272940,-3.769192,6.179512,207.303073,-4.144576,1.488555,165.008103,0.488749,0.823686,-18.336895
2.294296,-3.857591,6.211482,210.822738,-4.134208,1.505154,164.616967,0.480453,0.725238,-18.294050
2.315651,-3.945771,6.243782,214.334061,-4.124110,1.519403,164.226736,0.463836,0.605673,-18.252156
2.337007,-4.033740,6.276358,217.837060,-4.114443,1.530941,163.837390,0.440306,0.472410,-18.211182
2.358362,-4.121508,6.309149,221.331754,-4.105338,1.539555,163.448910,0.411529,0.333121,-18.171036
2.367813,-4.160289,6.323713,222.875688,-4.101514,1.542413,163.277259,0.397597,0.271556,-18.153499
2.377264,-4.199035,6.338301,224.418000,-4.097825,1.544692,163.105774,0.383154,0.210883,-18.136079
2.386715,-4.237747,6.352907,225.958693,-4.094273,1.546406,162.934453,0.368361,0.151680,-18.118753
2.414036,-4.349474,6.395195,230.403472,-4.084797,1.548344,162.440111,0.324971,-0.006750,-18.069026
2.441357,-4.460958,6.437479,234.834763,-4.076487,1.546318,161.947126,0.283624,-0.137083,-18.019360
2.468678,-4.572231,6.479664,239.252604,-4.069243,1.541204,161.455503,0.247399,-0.231519,-17.969215
2.495999,-4.683318,6.521679,243.657033,-4.062892,1.534050,160.965261,0.218762,-0.285546,-17.918151
2.527390,-4.810752,6.569689,248.701055,-4.056397,1.524765,160.403734,0.197339,-0.296622,-17.858021
2.558781,-4.937990,6.617410,253.727481,-4.050369,1.515938,159.844118,0.189100,-0.257551,-17.796335
2.590172,-5.065042,6.664881,258.736370,-4.044396,1.509014,159.286460,0.193630,-0.177193,-17.733420
2.621563,-5.191901,6.712179,263.727785,-4.038100,1.505107,158.730790,0.209239,-0.067794,-17.669833
2.652954,-5.318554,6.759412,268.701788,-4.031174,1.504913,158.177118,0.233316,0.056849,-17.606199
2.690084,-5.468067,6.815363,274.562913,-4.021875,1.509803,157.524773,0.268335,0.204940,-17.531631
2.727215,-5.617209,6.871595,280.399867,-4.011226,1.519904,156.875174,0.305105,0.334262,-17.458450
2.764346,-5.765931,6.928284,286.212750,-3.999260,1.534212,156.228260,0.338428,0.429158,-17.387006
2.801477,-5.914187,6.985560,292.001663,-3.986186,1.551253,155.583964,0.364178,0.480467,-17.317405
2.838608,-6.061943,7.043494,297.766699,-3.972338,1.569345,154.942219,0.379730,0.485944,-17.249615
2.855581,-6.129309,7.070200,300.394015,-3.965860,1.577506,154.649704,0.383120,0.474119,-17.219208
2.872553,-6.196566,7.097042,303.016370,-3.959346,1.585396,154.357702,0.384181,0.454287,-17.189151
2.889526,-6.263711,7.124015,305.633774,-3.952832,1.592889,154.066207,0.383000,0.427401,-17.159432
2.906499,-6.330747,7.151110,308.246235,-3.946356,1.599873,153.775214,0.379721,0.394558,-17.130034
2.914934,-6.364023,7.164620,309.542805,-3.943163,1.603124,153.630773,0.377372,0.376402,-17.115538
2.923370,-6.397273,7.178156,310.838157,-3.939991,1.606219,153.486455,0.374582,0.357229,-17.101114
2.931805,-6.430495,7.191718,312.132293,-3.936845,1.609148,153.342258,0.371381,0.337197,-17.086759
2.966609,-6.567291,7.247910,317.458871,-3.924192,1.619383,152.748594,0.354541,0.248756,-17.028198
3.001413,-6.703658,7.304403,322.764823,-3.912202,1.626490,152.156953,0.333812,0.159454,-16.970487
3.036217,-6.839620,7.361092,328.050219,-3.900962,1.630615,151.567309,0.311851,0.079117,-16.913297
3.071021,-6.975205,7.417879,333.315127,-3.890471,1.632217,150.979653,0.291197,0.015647,-16.856279
3.077099,-6.998843,7.427799,334.232382,-3.888711,1.632285,150.877241,0.287894,0.006747,-16.846316
3.083176,-7.022471,7.437719,335.149014,-3.886971,1.632301,150.774889,0.284708,-0.001450,-16.836347
3.089254,-7.046089,7.447640,336.065025,-3.885250,1.632270,150.672598,0.281646,-0.008933,-16.826371
3.095917,-7.071974,7.458517,337.068726,-3.883384,1.632186,150.560504,0.278442,-0.016303,-16.815424
3.102581,-7.097846,7.469393,338.071681,-3.881539,1.632055,150.448483,0.275408,-0.022787,-16.804465
3.109245,-7.123706,7.480268,339.073889,-3.879713,1.631885,150.336536,0.272552,-0.028376,-16.793495
3.128080,-7.196732,7.510998,341.902457,-3.874646,1.631248,150.020528,0.265527,-0.039317,-16.762416
3.146915,-7.269663,7.541715,344.725079,-3.869695,1.630472,149.705107,0.260126,-0.043184,-16.731224
3.165749,-7.342502,7.572417,347.541766,-3.864830,1.629687,149.390274,0.256431,-0.040258,-16.699915
3.172225,-7.367524,7.582970,348.508819,-3.863173,1.629435,149.282166,0.255560,-0.037750,-16.689126
3.178701,-7.392535,7.593521,349.475171,-3.861520,1.629201,149.174127,0.254893,-0.034515,-16.678324
3.185177,-7.417536,7.604070,350.440825,-3.859871,1.628990,149.066159,0.254431,-0.030581,-16.667511
3.199314,-7.472079,7.627097,352.546567,-3.856276,1.628634,148.830691,0.254113,-0.019732,-16.643871
3.213451,-7.526571,7.650121,354.648983,-3.852679,1.628452,148.595557,0.254715,-0.006037,-16.620195
3.227589,-7.581013,7.673143,356.748077,-3.849068,1.628481,148.360759,0.256187,0.010131,-16.596496
3.259646,-7.704272,7.725360,361.495644,-3.840769,1.629473,147.829576,0.262405,0.053954,-16.542748
3.291704,-7.827261,7.777633,366.226212,-3.832215,1.631979,147.300115,0.271806,0.103439,-16.489149
3.323761,-7.949971,7.830012,370.939834,-3.823324,1.636094,146.772368,0.283259,0.153673,-16.435881
3.361092,-8.092499,7.891208,376.407553,-3.812495,1.642815,146.159947,0.297573,0.207212,-16.374472
3.390814,-8.205679,7.940130,380.744442,-3.803492,1.649491,145.673989,0.308588,0.242257,-16.326177
3.420536,-8.318588,7.989264,385.066908,-3.794177,1.657087,145.189458,0.318377,0.268209,-16.278477
3.445184,-8.412011,8.030190,388.640639,-3.786247,1.663876,144.788704,0.325073,0.281822,-16.239399
3.469832,-8.505236,8.071287,392.204505,-3.778170,1.670912,144.388908,0.330191,0.288000,-16.200766
3.494481,-8.598261,8.112559,395.758527,-3.769987,1.678013,143.990058,0.333570,0.286914,-16.162573
3.519129,-8.691084,8.154004,399.302730,-3.761745,1.684994,143.592144,0.334996,0.278335,-16.124835
3.549405,-8.804822,8.205141,403.642765,-3.751645,1.692964,143.104634,0.331562,0.245844,-16.079528
3.579681,-8.918256,8.256505,407.968060,-3.741695,1.699795,142.618485,0.324640,0.201143,-16.034988
3.609957,-9.031393,8.308055,412.278657,-3.731984,1.705206,142.133677,0.316133,0.154128,-15.990913
3.640233,-9.144239,8.359747,416.574595,-3.722554,1.709165,141.650196,0.306785,0.108411,-15.947193
3.670510,-9.256804,8.411538,420.855916,-3.713413,1.711789,141.168034,0.297324,0.067159,-15.903716
3.700786,-9.369097,8.463390,425.122659,-3.704550,1.713272,140.687187,0.288408,0.032856,-15.860378
3.731062,-9.481126,8.515272,429.374863,-3.695941,1.713851,140.207651,0.280587,0.007223,-15.817095
3.761338,-9.592897,8.567162,433.612569,-3.687545,1.713800,139.729425,0.274282,-0.008801,-15.773809
3.805880,-9.756875,8.643485,439.820698,-3.675479,1.713187,139.028255,0.268306,-0.014665,-15.710066
3.850421,-9.920321,8.719780,445.997659,-3.663590,1.712738,138.329925,0.266496,-0.001448,-15.646285
3.894963,-10.083238,8.796074,452.143578,-3.651693,1.713222,137.634434,0.268526,0.026310,-15.582614
3.939504,-10.245623,8.872418,458.258582,-3.639636,1.715163,136.941773,0.273536,0.062472,-15.519266
3.975148,-10.375178,8.933598,463.129827,-3.629794,1.717935,136.389509,0.278886,0.092934,-15.468960
4.010791,-10.504378,8.994895,467.981418,-3.619749,1.721771,135.839031,0.284700,0.121328,-15.419106
4.046435,-10.633217,9.056347,472.813421,-3.609499,1.726544,135.290320,0.290334,0.145048,-15.369779
4.082078,-10.761687,9.117983,477.625896,-3.599059,1.732049,134.743357,0.295232,0.162191,-15.321025
4.117722,-10.889782,9.179825,482.418907,-3.588464,1.738029,134.198122,0.298958,0.171644,-15.272870
4.159986,-11.041177,9.253436,488.077048,-3.575765,1.745352,133.553821,0.301480,0.172504,-15.216546
4.202250,-11.192034,9.327354,493.708008,-3.563007,1.752486,132.911883,0.301769,0.162933,-15.161042
4.244514,-11.342353,9.401563,499.311886,-3.550282,1.759027,132.272275,0.299924,0.144911,-15.106309
4.286778,-11.492135,9.476030,504.888781,-3.537675,1.764672,131.634964,0.296295,0.121230,-15.052278
4.329042,-11.641388,9.550714,510.438788,-3.525251,1.769247,130.999924,0.291408,0.095053,-14.998866
4.371306,-11.790121,9.625568,515.962004,-3.513050,1.772713,130.367129,0.285877,0.069474,-14.945982
4.413571,-11.938343,9.700546,521.458522,-3.501087,1.775155,129.736560,0.280320,0.047156,-14.893541
4.455835,-12.086065,9.775609,526.928436,-3.489350,1.776757,129.108199,0.275284,0.030072,-14.841465
4.498099,-12.233294,9.850725,532.371840,-3.477807,1.777769,128.482032,0.271192,0.019365,-14.789703
4.540363,-12.380039,9.925877,537.788826,-3.466413,1.778470,127.858047,0.268310,0.015321,-14.738228
4.582627,-12.526305,10.001056,543.179485,-3.455113,1.779136,127.236231,0.266735,0.017444,-14.687040
4.651884,-12.764956,10.124321,551.956297,-3.436663,1.780731,126.221939,0.266787,0.031273,-14.603851
4.702351,-12.938054,10.214233,558.307763,-3.423166,1.782661,125.486443,0.268401,0.045834,-14.543862
4.752818,-13.110469,10.304260,564.622186,-3.409564,1.785362,124.753959,0.270720,0.060762,-14.484499
4.803285,-13.282194,10.394444,570.899719,-3.395838,1.788775,124.024455,0.273131,0.073337,-14.425828
4.853752,-13.453223,10.484815,577.140511,-3.381999,1.792724,123.297892,0.275102,0.081606,-14.367895
4.904219,-13.623551,10.575394,583.344708,-3.368079,1.796957,122.574235,0.276240,0.084560,-14.310721
4.954686,-13.793176,10.666189,589.512457,-3.354128,1.801197,121.853443,0.276334,0.082112,-14.254305
5.005153,-13.962097,10.757193,595.643902,-3.340200,1.805186,121.135480,0.275345,0.074965,-14.198625
5.055620,-14.130315,10.848389,601.739184,-3.326314,1.808743,120.420310,0.274813,0.065460,-14.143611
