# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), Ax (m/s²), Ay (m/s²), Az (m/s²)
43.906570,626.910266,-25.585166,187.886425,-5.359459,-1.181465,-35.815188,-12.300287,-8.279441,217.368621
43.913554,626.872542,-25.593614,187.641439,-5.441827,-1.236943,-34.360280,-11.309359,-7.622061,199.661371
43.924247,626.813734,-25.607259,187.284979,-5.555606,-1.313697,-32.353116,-10.009724,-6.759220,176.437511
43.934940,626.753780,-25.621678,186.948731,-5.656669,-1.382007,-30.573162,-8.922614,-6.036796,157.011265
43.945632,626.692803,-25.636788,186.630473,-5.747034,-1.443203,-28.984392,-8.004199,-5.425904,140.599518
43.956325,626.630910,-25.652519,186.328311,-5.828328,-1.498363,-27.557708,-7.221217,-4.904611,126.607987
43.967018,626.568190,-25.668812,186.040645,-5.901857,-1.548351,-26.269770,-6.548298,-4.456180,114.583338
43.984583,626.463558,-25.696665,185.595979,-6.008529,-1.621055,-24.406300,-5.631636,-3.844585,98.203530
44.002149,626.357183,-25.725707,185.181710,-6.100750,-1.684070,-22.801096,-4.896240,-3.346592,85.057562
44.019715,626.249295,-25.755783,184.793731,-6.181319,-1.739137,-21.404213,-4.297041,-2.937047,74.344134
44.037281,626.140078,-25.786768,184.428739,-6.252321,-1.787664,-20.178381,-3.802344,-2.598929,65.500382
44.054847,626.029686,-25.818555,184.083997,-6.315377,-1.830765,-19.094576,-3.389188,-2.316527,58.115584
44.072413,625.918247,-25.851059,183.757216,-6.371764,-1.869307,-18.129953,-3.040575,-2.078249,51.885690
44.101074,625.734446,-25.905443,183.257710,-6.452002,-1.924149,-16.766282,-2.578428,-1.762370,43.629454
44.129734,625.548520,-25.961278,182.794157,-6.520494,-1.970964,-15.612390,-2.215412,-1.514246,37.147323
44.158395,625.360770,-26.018360,182.361203,-6.579678,-2.011416,-14.624676,-1.925052,-1.315784,31.965709
44.187056,625.171435,-26.076526,181.954573,-6.631357,-2.046739,-13.770842,-1.689161,-1.154551,27.759244
44.215717,624.980709,-26.135643,181.570795,-6.676897,-2.077866,-13.026413,-1.494897,-1.021770,24.298197
44.244377,624.788754,-26.195600,181.207016,-6.717353,-2.105518,-12.372532,-1.332993,-0.911108,21.416769
44.291771,624.468979,-26.296354,180.643170,-6.775216,-2.145067,-11.451945,-1.118812,-0.764714,17.611524
44.339166,624.146683,-26.398831,180.119029,-6.824159,-2.178520,-10.689628,-0.953540,-0.651750,14.683074
44.386560,623.822239,-26.502777,179.627979,-6.866145,-2.207218,-10.050379,-0.823285,-0.562719,12.382835
44.433954,623.495941,-26.607990,179.164833,-6.902598,-2.232134,-9.508660,-0.718755,-0.491273,10.544538
44.481348,623.168025,-26.714308,178.725434,-6.934577,-2.253992,-9.045448,-0.633543,-0.433030,9.053414
44.528742,622.838683,-26.821602,178.306420,-6.962882,-2.273339,-8.646330,-0.563118,-0.384894,7.828326
44.608385,622.282456,-27.003806,177.640803,-7.003815,-2.301316,-8.090479,-0.469451,-0.320872,6.214244
44.688028,621.723241,-27.188053,177.014784,-7.038233,-2.324841,-7.646126,-0.398007,-0.272040,5.001040
44.767672,621.161493,-27.374031,176.420625,-7.067619,-2.344927,-7.286508,-0.342141,-0.233855,4.069349
44.847315,620.597570,-27.561497,175.852393,-7.093027,-2.362293,-6.992578,-0.297521,-0.203357,3.341167
44.926958,620.031754,-27.750255,175.305430,-7.115229,-2.377468,-6.750343,-0.261222,-0.178547,2.763589
45.006602,619.464279,-27.940148,174.776058,-7.134802,-2.390847,-6.549371,-0.231216,-0.158037,2.299850
45.131357,618.572477,-28.239578,173.975333,-7.161191,-2.408884,-6.299170,-0.193562,-0.132301,1.742102
45.256113,617.677654,-28.541074,173.201883,-7.183432,-2.424086,-6.108697,-0.164160,-0.112204,1.332061
45.380868,616.780269,-28.844321,172.449293,-7.202393,-2.437045,-5.962510,-0.140640,-0.096128,1.025896
45.505624,615.880688,-29.149068,171.712778,-7.218702,-2.448193,-5.849622,-0.121448,-0.083010,0.794544
45.630379,614.979214,-29.455110,170.988697,-7.232830,-2.457849,-5.761996,-0.105526,-0.072128,0.618011
45.755135,614.076093,-29.762277,170.274290,-7.245136,-2.466261,-5.693726,-0.092139,-0.062978,0.482320
45.961257,612.580882,-30.271875,169.109676,-7.262202,-2.477925,-5.612011,-0.074231,-0.050737,0.322033
46.167380,611.082506,-30.783637,167.958892,-7.276006,-2.487360,-5.557229,-0.060223,-0.041163,0.215873
46.373503,609.581560,-31.297156,166.817450,-7.287231,-2.495033,-5.520480,-0.049095,-0.033557,0.145243
46.579626,608.078518,-31.812107,165.682287,-7.296397,-2.501297,-5.495768,-0.040155,-0.027446,0.098010
46.785749,606.573765,-32.328227,164.551320,-7.303902,-2.506427,-5.479064,-0.032914,-0.022497,0.066203
47.068686,604.506013,-33.038215,163.003350,-7.312055,-2.512000,-5.464622,-0.025114,-0.017165,0.038780
47.351622,602.436238,-33.749584,161.458543,-7.318280,-2.516255,-5.456181,-0.019196,-0.013120,0.022787
47.634559,600.364922,-34.462008,159.915532,-7.323042,-2.519510,-5.451140,-0.014684,-0.010037,0.013248
47.917496,598.292424,-35.175239,158.373626,-7.326686,-2.522000,-5.448192,-0.011240,-0.007682,0.007673
48.221398,596.065373,-35.941991,156.718178,-7.329673,-2.524042,-5.446370,-0.008420,-0.005755,0.004228
48.525301,593.837525,-36.709288,155.063182,-7.331908,-2.525570,-5.445403,-0.006312,-0.004314,0.002400
48.829203,591.609082,-37.476992,153.408417,-7.333582,-2.526714,-5.444873,-0.004734,-0.003235,0.001400
49.133996,589.373661,-38.247250,151.748918,-7.334840,-2.527574,-5.444562,-0.003547,-0.002425,0.000811
49.438789,587.137906,-39.017738,150.089487,-7.335783,-2.528218,-5.444378,-0.002658,-0.001817,0.000464
49.743582,584.901899,-39.788396,148.430097,-7.336490,-2.528702,-5.444272,-0.001992,-0.001362,0.000265
50.048508,582.664733,-40.559518,146.770009,-7.337020,-2.529064,-5.444213,-0.001493,-0.001020,0.000152
50.353434,580.427426,-41.330737,145.109936,-7.337417,-2.529335,-5.444178,-0.001119,-0.000765,0.000087
50.658359,578.190013,-42.102028,143.449870,-7.337715,-2.529538,-5.444159,-0.000838,-0.000573,0.000050
51.159809,574.510429,-43.370525,140.719902,-7.338052,-2.529769,-5.444144,-0.000520,-0.000355,0.000022
51.661259,570.830706,-44.639116,137.989940,-7.338259,-2.529911,-5.444140,-0.000325,-0.000222,0.000014
52.162709,567.150900,-45.907765,135.259980,-7.338388,-2.529999,-5.444138,-0.000204,-0.000139,0.000010
52.772845,562.673451,-47.451431,131.938315,-7.338482,-2.530063,-5.444134,-0.000115,-0.000079,0.000004
53.382982,558.195957,-48.995127,128.616651,-7.338534,-2.530098,-5.444132,-0.000066,-0.000045,-0.000001
53.993118,553.718439,-50.538840,125.294988,-7.338563,-2.530119,-5.444132,-0.000038,-0.000026,-0.000001
57.092578,530.972795,-58.380882,108.421117,-7.338626,-2.530161,-5.444130,0.000020,0.000014,-0.000003
60.192038,508.227078,-66.222975,91.547247,-7.338618,-2.530156,-5.444132,0.000014,0.000009,-0.000001
63.291498,485.481356,-74.065070,74.673377,-7.338608,-2.530149,-5.444132,0.000004,0.000003,0.000000
75.396369,396.648506,-104.692165,8.772864,-7.338607,-2.530148,-5.444132,0.000002,0.000002,0.000000
